Year,BA,Scenario,Threshold,Peak_Load,Hours_Above_Threshold,Percent_Above_Threshold
1988,AVA,historic,0.9,1897.83,107.0,1.2181238615664847
1988,AZPS,historic,0.9,3413.6,68.0,0.7741347905282332
1988,BANC,historic,0.9,3333.25,11.0,0.12522768670309653
1988,BPAT,historic,0.9,8842.19,33.0,0.3756830601092896
1988,CHPD,historic,0.9,417.2,32.0,0.36429872495446264
1988,CISO,historic,0.9,34147.92,33.0,0.3756830601092896
1988,CPLE,historic,0.9,7477.71,137.0,1.5596539162112932
1988,DOPD,historic,0.9,322.75,38.0,0.4326047358834244
1988,DUK,historic,0.9,12479.85,156.0,1.7759562841530054
1988,EPE,historic,0.9,936.57,79.0,0.8993624772313297
1988,ERCO,historic,0.9,36911.82,107.0,1.2181238615664847
1988,FMPP,historic,0.9,1898.53,276.0,3.1420765027322406
1988,FPC,historic,0.9,6038.12,205.0,2.3337887067395267
1988,FPL,historic,0.9,12963.33,330.0,3.7568306010928962
1988,GCPD,historic,0.9,771.5,236.0,2.686703096539162
1988,GVL,historic,0.9,231.8,117.0,1.331967213114754
1988,HST,historic,0.9,55.51,559.0,6.363843351548269
1988,IID,historic,0.9,739.7,13.0,0.14799635701275046
1988,IPCO,historic,0.9,2425.48,118.0,1.343351548269581
1988,ISNE,historic,0.9,21078.21,136.0,1.5482695810564664
1988,JEA,historic,0.9,1439.43,128.0,1.4571948998178506
1988,LDWP,historic,0.9,4427.64,79.0,0.8993624772313297
1988,LGEE,historic,0.9,4749.29,142.0,1.6165755919854279
1988,MISO,historic,0.9,76946.93,155.0,1.7645719489981786
1988,NEVP,historic,0.9,4026.97,59.0,0.6716757741347905
1988,NSB,historic,0.9,50.87,120.0,1.366120218579235
1988,NWMT,historic,0.9,1220.0,435.0,4.952185792349726
1988,NYIS,historic,0.9,23618.1,170.0,1.9353369763205828
1988,PACE,historic,0.9,4714.58,192.0,2.185792349726776
1988,PACW,historic,0.9,2713.46,187.0,2.1288706739526413
1988,PGE,historic,0.9,3065.17,51.0,0.5806010928961749
1988,PJM,historic,0.9,122828.9,185.0,2.106102003642987
1988,PNM,historic,0.9,1356.56,147.0,1.673497267759563
1988,PSCO,historic,0.9,4027.13,51.0,0.5806010928961749
1988,PSEI,historic,0.9,4988.63,81.0,0.9221311475409836
1988,SC,historic,0.9,3189.27,125.0,1.4230418943533698
1988,SCEG,historic,0.9,3275.16,71.0,0.8082877959927139
1988,SCL,historic,0.9,1592.72,114.0,1.2978142076502732
1988,SEC,historic,0.9,161.74,13.0,0.14799635701275046
1988,SOCO,historic,0.9,25490.21,128.0,1.4571948998178506
1988,SPA,historic,0.9,73.2,113.0,1.2864298724954462
1988,SRP,historic,0.9,3324.61,102.0,1.1612021857923498
1988,SWPP,historic,0.9,32099.9,107.0,1.2181238615664847
1988,TAL,historic,0.9,314.93,106.0,1.2067395264116576
1988,TEC,historic,0.9,2314.51,229.0,2.6070127504553735
1988,TEPC,historic,0.9,1466.85,62.0,0.7058287795992715
1988,TIDC,historic,0.9,456.68,46.0,0.5236794171220401
1988,TPWR,historic,0.9,821.16,146.0,1.6621129326047357
1988,TVA,historic,0.9,22390.01,187.0,2.1288706739526413
1988,WACM,historic,0.9,2286.52,253.0,2.8802367941712204
1988,WALC,historic,0.9,992.14,195.0,2.219945355191257
1988,WAUW,historic,0.9,105.36,157.0,1.7873406193078325
1989,AEC,historic,0.9,753.37,7.0,0.07990867579908677
1989,AECI,historic,0.9,3759.85,34.0,0.3881278538812785
1989,AVA,historic,0.9,2505.82,40.0,0.45662100456621
1989,AZPS,historic,0.9,3826.47,50.0,0.5707762557077625
1989,BANC,historic,0.9,3426.55,15.0,0.17123287671232876
1989,BPAT,historic,0.9,10890.94,31.0,0.3538812785388128
1989,CHPD,historic,0.9,520.14,32.0,0.365296803652968
1989,CISO,historic,0.9,35230.86,34.0,0.3881278538812785
1989,CPLE,historic,0.9,8359.85,37.0,0.4223744292237443
1989,DOPD,historic,0.9,405.76,29.0,0.3310502283105023
1989,DUK,historic,0.9,12787.46,115.0,1.3127853881278537
1989,EPE,historic,0.9,1098.87,29.0,0.3310502283105023
1989,ERCO,historic,0.9,37501.05,103.0,1.1757990867579908
1989,FMPP,historic,0.9,2024.65,309.0,3.5273972602739727
1989,FPC,historic,0.9,6424.22,236.0,2.6940639269406392
1989,FPL,historic,0.9,13909.77,303.0,3.458904109589041
1989,GCPD,historic,0.9,827.03,134.0,1.5296803652968036
1989,GVL,historic,0.9,246.35,109.0,1.2442922374429224
1989,HST,historic,0.9,59.78,427.0,4.874429223744292
1989,IID,historic,0.9,781.92,33.0,0.3767123287671233
1989,IPCO,historic,0.9,2636.33,78.0,0.8904109589041096
1989,ISNE,historic,0.9,21879.14,68.0,0.776255707762557
1989,JEA,historic,0.9,1551.8,112.0,1.2785388127853883
1989,LDWP,historic,0.9,4892.82,24.0,0.273972602739726
1989,LGEE,historic,0.9,5386.27,14.0,0.15981735159817353
1989,MISO,historic,0.9,78766.84,179.0,2.04337899543379
1989,NEVP,historic,0.9,4395.69,46.0,0.5251141552511416
1989,NSB,historic,0.9,53.85,181.0,2.0662100456621
1989,NWMT,historic,0.9,1486.13,44.0,0.502283105022831
1989,NYIS,historic,0.9,24034.66,117.0,1.3356164383561644
1989,PACE,historic,0.9,5134.39,107.0,1.221461187214612
1989,PACW,historic,0.9,3426.6,20.0,0.228310502283105
1989,PGE,historic,0.9,3609.26,26.0,0.2968036529680365
1989,PJM,historic,0.9,128534.41,83.0,0.9474885844748858
1989,PNM,historic,0.9,1528.42,112.0,1.2785388127853883
1989,PSCO,historic,0.9,4497.44,32.0,0.365296803652968
1989,PSEI,historic,0.9,6066.12,32.0,0.365296803652968
1989,SC,historic,0.9,3381.33,93.0,1.0616438356164384
1989,SCEG,historic,0.9,3368.33,107.0,1.221461187214612
1989,SCL,historic,0.9,1936.39,41.0,0.46803652968036524
1989,SEC,historic,0.9,199.11,14.0,0.15981735159817353
1989,SOCO,historic,0.9,27513.15,54.0,0.6164383561643836
1989,SPA,historic,0.9,84.79,13.0,0.14840182648401826
1989,SRP,historic,0.9,3753.18,53.0,0.6050228310502284
1989,SWPP,historic,0.9,32024.15,89.0,1.0159817351598175
1989,TAL,historic,0.9,335.68,70.0,0.7990867579908676
1989,TEC,historic,0.9,2425.15,329.0,3.7557077625570776
1989,TEPC,historic,0.9,1644.45,78.0,0.8904109589041096
1989,TIDC,historic,0.9,496.18,14.0,0.15981735159817353
1989,TPWR,historic,0.9,1043.9,27.0,0.3082191780821918
1989,TVA,historic,0.9,25974.58,34.0,0.3881278538812785
1989,WACM,historic,0.9,2505.42,120.0,1.36986301369863
1989,WALC,historic,0.9,1118.96,109.0,1.2442922374429224
1989,WAUW,historic,0.9,129.6,65.0,0.7420091324200913
1990,AEC,historic,0.9,625.61,142.0,1.6210045662100456
1990,AECI,historic,0.9,3429.23,32.0,0.365296803652968
1990,AVA,historic,0.9,2343.51,72.0,0.821917808219178
1990,AZPS,historic,0.9,4159.04,29.0,0.3310502283105023
1990,BANC,historic,0.9,3624.1,42.0,0.4794520547945206
1990,BPAT,historic,0.9,11029.57,64.0,0.730593607305936
1990,CHPD,historic,0.9,497.64,57.0,0.6506849315068494
1990,CISO,historic,0.9,38107.79,49.0,0.5593607305936072
1990,CPLE,historic,0.9,8374.22,79.0,0.9018264840182649
1990,DOPD,historic,0.9,374.97,73.0,0.8333333333333334
1990,DUK,historic,0.9,14048.84,99.0,1.13013698630137
1990,EPE,historic,0.9,1179.22,36.0,0.410958904109589
1990,ERCO,historic,0.9,40896.91,184.0,2.1004566210045663
1990,FMPP,historic,0.9,2158.91,257.0,2.9337899543378994
1990,FPC,historic,0.9,6844.47,195.0,2.2260273972602738
1990,FPL,historic,0.9,14561.29,400.0,4.5662100456621
1990,GCPD,historic,0.9,864.85,210.0,2.3972602739726026
1990,GVL,historic,0.9,263.69,76.0,0.8675799086757991
1990,HST,historic,0.9,62.5,636.0,7.260273972602739
1990,IID,historic,0.9,846.38,15.0,0.17123287671232876
1990,IPCO,historic,0.9,2702.61,127.0,1.4497716894977168
1990,ISNE,historic,0.9,23354.68,71.0,0.8105022831050228
1990,JEA,historic,0.9,1655.75,81.0,0.9246575342465754
1990,LDWP,historic,0.9,5144.27,48.0,0.547945205479452
1990,LGEE,historic,0.9,5146.65,67.0,0.7648401826484018
1990,MISO,historic,0.9,85468.36,122.0,1.3926940639269407
1990,NEVP,historic,0.9,4367.38,159.0,1.8150684931506849
1990,NSB,historic,0.9,57.52,125.0,1.4269406392694064
1990,NWMT,historic,0.9,1490.6,39.0,0.4452054794520548
1990,NYIS,historic,0.9,25867.96,96.0,1.095890410958904
1990,PACE,historic,0.9,5430.08,105.0,1.1986301369863013
1990,PACW,historic,0.9,3530.22,39.0,0.4452054794520548
1990,PGE,historic,0.9,3607.59,47.0,0.5365296803652968
1990,PJM,historic,0.9,139767.82,52.0,0.593607305936073
1990,PNM,historic,0.9,1671.25,60.0,0.684931506849315
1990,PSCO,historic,0.9,4695.1,66.0,0.7534246575342466
1990,PSEI,historic,0.9,5811.48,73.0,0.8333333333333334
1990,SC,historic,0.9,3644.95,93.0,1.0616438356164384
1990,SCEG,historic,0.9,3750.19,86.0,0.9817351598173516
1990,SCL,historic,0.9,1865.08,56.0,0.6392694063926941
1990,SEC,historic,0.9,168.15,154.0,1.7579908675799085
1990,SOCO,historic,0.9,29020.29,154.0,1.7579908675799085
1990,SPA,historic,0.9,77.22,199.0,2.271689497716895
1990,SRP,historic,0.9,4048.63,36.0,0.410958904109589
1990,SWPP,historic,0.9,35109.94,136.0,1.552511415525114
1990,TAL,historic,0.9,359.16,100.0,1.141552511415525
1990,TEC,historic,0.9,2585.64,326.0,3.721461187214612
1990,TEPC,historic,0.9,1826.41,26.0,0.2968036529680365
1990,TIDC,historic,0.9,521.04,49.0,0.5593607305936072
1990,TPWR,historic,0.9,995.65,100.0,1.141552511415525
1990,TVA,historic,0.9,24918.72,72.0,0.821917808219178
1990,WACM,historic,0.9,2679.96,125.0,1.4269406392694064
1990,WALC,historic,0.9,1124.96,178.0,2.031963470319635
1990,WAUW,historic,0.9,128.23,50.0,0.5707762557077625
1991,AEC,historic,0.9,775.62,5.0,0.05707762557077625
1991,AECI,historic,0.9,2899.84,129.0,1.4726027397260275
1991,AVA,historic,0.9,2099.01,80.0,0.91324200913242
1991,AZPS,historic,0.9,4014.07,51.0,0.5821917808219178
1991,BANC,historic,0.9,3651.48,18.0,0.2054794520547945
1991,BPAT,historic,0.9,9633.79,38.0,0.4337899543378996
1991,CHPD,historic,0.9,464.3,36.0,0.410958904109589
1991,CISO,historic,0.9,35557.01,81.0,0.9246575342465754
1991,CPLE,historic,0.9,8295.23,115.0,1.3127853881278537
1991,DOPD,historic,0.9,348.94,48.0,0.547945205479452
1991,DUK,historic,0.9,13555.44,192.0,2.191780821917808
1991,EPE,historic,0.9,1118.35,68.0,0.776255707762557
1991,ERCO,historic,0.9,39897.03,259.0,2.9566210045662102
1991,FMPP,historic,0.9,2227.87,304.0,3.4703196347031966
1991,FPC,historic,0.9,7111.95,213.0,2.4315068493150687
1991,FPL,historic,0.9,15016.68,435.0,4.965753424657534
1991,GCPD,historic,0.9,843.43,213.0,2.4315068493150687
1991,GVL,historic,0.9,268.67,101.0,1.1529680365296804
1991,HST,historic,0.9,65.04,546.0,6.232876712328768
1991,IID,historic,0.9,752.24,84.0,0.9589041095890412
1991,IPCO,historic,0.9,2696.94,120.0,1.36986301369863
1991,ISNE,historic,0.9,24141.66,73.0,0.8333333333333334
1991,JEA,historic,0.9,1804.05,13.0,0.14840182648401826
1991,LDWP,historic,0.9,4823.25,67.0,0.7648401826484018
1991,LGEE,historic,0.9,4986.43,143.0,1.632420091324201
1991,MISO,historic,0.9,83996.63,268.0,3.0593607305936072
1991,NEVP,historic,0.9,4757.23,48.0,0.547945205479452
1991,NSB,historic,0.9,61.04,77.0,0.8789954337899543
1991,NWMT,historic,0.9,1359.89,285.0,3.2534246575342465
1991,NYIS,historic,0.9,27243.46,65.0,0.7420091324200913
1991,PACE,historic,0.9,5416.88,157.0,1.7922374429223744
1991,PACW,historic,0.9,3029.72,113.0,1.2899543378995433
1991,PGE,historic,0.9,3497.7,26.0,0.2968036529680365
1991,PJM,historic,0.9,137233.76,107.0,1.221461187214612
1991,PNM,historic,0.9,1629.13,105.0,1.1986301369863013
1991,PSCO,historic,0.9,4669.45,79.0,0.9018264840182649
1991,PSEI,historic,0.9,5405.0,114.0,1.3013698630136987
1991,SC,historic,0.9,3824.78,23.0,0.2625570776255708
1991,SCEG,historic,0.9,3578.63,220.0,2.5114155251141552
1991,SCL,historic,0.9,1748.2,137.0,1.5639269406392695
1991,SEC,historic,0.9,201.84,10.0,0.1141552511415525
1991,SOCO,historic,0.9,28657.85,166.0,1.8949771689497716
1991,SPA,historic,0.9,78.47,232.0,2.6484018264840183
1991,SRP,historic,0.9,3918.69,72.0,0.821917808219178
1991,SWPP,historic,0.9,33779.12,231.0,2.636986301369863
1991,TAL,historic,0.9,353.64,174.0,1.9863013698630139
1991,TEC,historic,0.9,2721.89,274.0,3.127853881278539
1991,TEPC,historic,0.9,1764.37,46.0,0.5251141552511416
1991,TIDC,historic,0.9,526.09,18.0,0.2054794520547945
1991,TPWR,historic,0.9,909.75,102.0,1.1643835616438356
1991,TVA,historic,0.9,23991.9,144.0,1.643835616438356
1991,WACM,historic,0.9,2637.77,193.0,2.2031963470319638
1991,WALC,historic,0.9,1174.9,73.0,0.8333333333333334
1991,WAUW,historic,0.9,115.8,99.0,1.13013698630137
1992,AEC,historic,0.9,769.87,13.0,0.14799635701275046
1992,AECI,historic,0.9,3383.11,14.0,0.15938069216757741
1992,AVA,historic,0.9,2121.95,99.0,1.1270491803278688
1992,AZPS,historic,0.9,4181.34,57.0,0.6489071038251366
1992,BANC,historic,0.9,3323.63,63.0,0.7172131147540983
1992,BPAT,historic,0.9,9191.51,130.0,1.4799635701275045
1992,CHPD,historic,0.9,420.84,22.0,0.25045537340619306
1992,CISO,historic,0.9,38607.71,54.0,0.6147540983606558
1992,CPLE,historic,0.9,8776.67,70.0,0.7969034608378871
1992,DOPD,historic,0.9,323.45,115.0,1.3091985428051
1992,DUK,historic,0.9,14606.54,94.0,1.0701275045537342
1992,EPE,historic,0.9,1235.22,40.0,0.45537340619307837
1992,ERCO,historic,0.9,42414.12,143.0,1.627959927140255
1992,FMPP,historic,0.9,2354.76,247.0,2.8119307832422584
1992,FPC,historic,0.9,7465.45,196.0,2.2313296903460835
1992,FPL,historic,0.9,16096.99,249.0,2.8346994535519126
1992,GCPD,historic,0.9,860.33,206.0,2.3451730418943533
1992,GVL,historic,0.9,281.22,138.0,1.5710382513661203
1992,HST,historic,0.9,70.87,262.0,2.982695810564663
1992,IID,historic,0.9,875.17,23.0,0.26183970856102007
1992,IPCO,historic,0.9,2742.8,117.0,1.331967213114754
1992,ISNE,historic,0.9,23343.72,67.0,0.7627504553734062
1992,JEA,historic,0.9,1835.77,63.0,0.7172131147540983
1992,LDWP,historic,0.9,5346.78,57.0,0.6489071038251366
1992,LGEE,historic,0.9,5444.11,37.0,0.42122040072859745
1992,MISO,historic,0.9,87048.9,81.0,0.9221311475409836
1992,NEVP,historic,0.9,4813.95,107.0,1.2181238615664847
1992,NSB,historic,0.9,63.61,124.0,1.411657559198543
1992,NWMT,historic,0.9,1407.34,124.0,1.411657559198543
1992,NYIS,historic,0.9,25733.65,102.0,1.1612021857923498
1992,PACE,historic,0.9,5630.67,128.0,1.4571948998178506
1992,PACW,historic,0.9,3010.14,245.0,2.7891621129326047
1992,PGE,historic,0.9,3579.39,43.0,0.48952641165755917
1992,PJM,historic,0.9,140440.38,54.0,0.6147540983606558
1992,PNM,historic,0.9,1773.09,33.0,0.3756830601092896
1992,PSCO,historic,0.9,5100.53,13.0,0.14799635701275046
1992,PSEI,historic,0.9,5315.1,155.0,1.7645719489981786
1992,SC,historic,0.9,3776.83,93.0,1.0587431693989071
1992,SCEG,historic,0.9,3852.71,72.0,0.819672131147541
1992,SCL,historic,0.9,1731.24,90.0,1.0245901639344261
1992,SEC,historic,0.9,209.24,6.0,0.06830601092896176
1992,SOCO,historic,0.9,29431.71,192.0,2.185792349726776
1992,SPA,historic,0.9,84.02,128.0,1.4571948998178506
1992,SRP,historic,0.9,4045.99,101.0,1.1498178506375227
1992,SWPP,historic,0.9,34204.31,109.0,1.2408925318761386
1992,TAL,historic,0.9,383.06,90.0,1.0245901639344261
1992,TEC,historic,0.9,2809.59,281.0,3.198998178506375
1992,TEPC,historic,0.9,1899.6,33.0,0.3756830601092896
1992,TIDC,historic,0.9,492.78,70.0,0.7969034608378871
1992,TPWR,historic,0.9,897.2,152.0,1.7304189435336976
1992,TVA,historic,0.9,26909.51,5.0,0.056921675774134796
1992,WACM,historic,0.9,2734.41,116.0,1.3205828779599271
1992,WALC,historic,0.9,1126.41,337.0,3.8365209471766852
1992,WAUW,historic,0.9,125.19,38.0,0.4326047358834244
1993,AEC,historic,0.9,848.55,4.0,0.045662100456621
1993,AECI,historic,0.9,3708.3,7.0,0.07990867579908677
1993,AVA,historic,0.9,2224.05,82.0,0.9360730593607305
1993,AZPS,historic,0.9,4555.54,38.0,0.4337899543378996
1993,BANC,historic,0.9,3684.71,9.0,0.10273972602739725
1993,BPAT,historic,0.9,10093.28,73.0,0.8333333333333334
1993,CHPD,historic,0.9,482.59,44.0,0.502283105022831
1993,CISO,historic,0.9,40702.44,9.0,0.10273972602739725
1993,CPLE,historic,0.9,8878.78,136.0,1.552511415525114
1993,DOPD,historic,0.9,360.78,59.0,0.6735159817351598
1993,DUK,historic,0.9,15318.28,120.0,1.36986301369863
1993,EPE,historic,0.9,1224.42,82.0,0.9360730593607305
1993,ERCO,historic,0.9,43440.36,231.0,2.636986301369863
1993,FMPP,historic,0.9,2481.02,205.0,2.3401826484018264
1993,FPC,historic,0.9,8053.87,107.0,1.221461187214612
1993,FPL,historic,0.9,16874.34,276.0,3.1506849315068495
1993,GCPD,historic,0.9,795.0,239.0,2.7283105022831053
1993,GVL,historic,0.9,304.6,58.0,0.6621004566210046
1993,HST,historic,0.9,72.29,417.0,4.760273972602739
1993,IID,historic,0.9,849.16,15.0,0.17123287671232876
1993,IPCO,historic,0.9,2807.57,12.0,0.136986301369863
1993,ISNE,historic,0.9,25319.56,43.0,0.4908675799086758
1993,JEA,historic,0.9,1821.35,199.0,2.271689497716895
1993,LDWP,historic,0.9,5227.81,26.0,0.2968036529680365
1993,LGEE,historic,0.9,5448.98,122.0,1.3926940639269407
1993,MISO,historic,0.9,89123.36,199.0,2.271689497716895
1993,NEVP,historic,0.9,5273.15,25.0,0.28538812785388123
1993,NSB,historic,0.9,65.36,151.0,1.7237442922374429
1993,NWMT,historic,0.9,1420.94,164.0,1.872146118721461
1993,NYIS,historic,0.9,28145.5,65.0,0.7420091324200913
1993,PACE,historic,0.9,5762.43,69.0,0.7876712328767124
1993,PACW,historic,0.9,3335.48,55.0,0.6278538812785388
1993,PGE,historic,0.9,3407.61,93.0,1.0616438356164384
1993,PJM,historic,0.9,144079.29,94.0,1.0730593607305936
1993,PNM,historic,0.9,1770.25,130.0,1.4840182648401825
1993,PSCO,historic,0.9,5007.81,85.0,0.9703196347031963
1993,PSEI,historic,0.9,5504.07,146.0,1.6666666666666667
1993,SC,historic,0.9,3901.97,158.0,1.8036529680365299
1993,SCEG,historic,0.9,3984.68,148.0,1.6894977168949772
1993,SCL,historic,0.9,1798.5,123.0,1.404109589041096
1993,SEC,historic,0.9,187.22,209.0,2.3858447488584478
1993,SOCO,historic,0.9,31968.47,168.0,1.9178082191780823
1993,SPA,historic,0.9,91.01,44.0,0.502283105022831
1993,SRP,historic,0.9,4537.49,28.0,0.31963470319634707
1993,SWPP,historic,0.9,36013.24,124.0,1.4155251141552512
1993,TAL,historic,0.9,394.66,160.0,1.82648401826484
1993,TEC,historic,0.9,3029.7,162.0,1.8493150684931507
1993,TEPC,historic,0.9,1923.22,100.0,1.141552511415525
1993,TIDC,historic,0.9,517.73,19.0,0.2168949771689498
1993,TPWR,historic,0.9,935.67,136.0,1.552511415525114
1993,TVA,historic,0.9,26188.95,122.0,1.3926940639269407
1993,WACM,historic,0.9,2760.79,276.0,3.1506849315068495
1993,WALC,historic,0.9,1206.42,185.0,2.1118721461187215
1993,WAUW,historic,0.9,117.13,162.0,1.8493150684931507
1994,AEC,historic,0.9,1014.1,6.0,0.0684931506849315
1994,AECI,historic,0.9,3985.09,17.0,0.19406392694063926
1994,AVA,historic,0.9,2110.44,48.0,0.547945205479452
1994,AZPS,historic,0.9,4770.22,59.0,0.6735159817351598
1994,BANC,historic,0.9,3245.07,96.0,1.095890410958904
1994,BPAT,historic,0.9,9743.53,16.0,0.182648401826484
1994,CHPD,historic,0.9,446.05,9.0,0.10273972602739725
1994,CISO,historic,0.9,39367.97,38.0,0.4337899543378996
1994,CPLE,historic,0.9,11393.02,12.0,0.136986301369863
1994,DOPD,historic,0.9,339.78,25.0,0.28538812785388123
1994,DUK,historic,0.9,17528.02,12.0,0.136986301369863
1994,EPE,historic,0.9,1362.48,33.0,0.3767123287671233
1994,ERCO,historic,0.9,46061.86,101.0,1.1529680365296804
1994,FMPP,historic,0.9,2463.48,232.0,2.6484018264840183
1994,FPC,historic,0.9,7698.96,203.0,2.317351598173516
1994,FPL,historic,0.9,16841.51,269.0,3.0707762557077625
1994,GCPD,historic,0.9,864.83,156.0,1.7808219178082192
1994,GVL,historic,0.9,288.84,141.0,1.6095890410958904
1994,HST,historic,0.9,71.58,623.0,7.111872146118721
1994,IID,historic,0.9,846.86,68.0,0.776255707762557
1994,IPCO,historic,0.9,2909.31,87.0,0.9931506849315069
1994,ISNE,historic,0.9,25100.33,94.0,1.0730593607305936
1994,JEA,historic,0.9,1935.23,25.0,0.28538812785388123
1994,LDWP,historic,0.9,5377.56,55.0,0.6278538812785388
1994,LGEE,historic,0.9,6952.2,25.0,0.28538812785388123
1994,MISO,historic,0.9,92842.64,163.0,1.860730593607306
1994,NEVP,historic,0.9,5340.83,198.0,2.26027397260274
1994,NSB,historic,0.9,65.58,109.0,1.2442922374429224
1994,NWMT,historic,0.9,1401.43,143.0,1.632420091324201
1994,NYIS,historic,0.9,27307.19,95.0,1.0844748858447488
1994,PACE,historic,0.9,6041.62,191.0,2.180365296803653
1994,PACW,historic,0.9,3066.68,152.0,1.7351598173515983
1994,PGE,historic,0.9,3514.33,26.0,0.2968036529680365
1994,PJM,historic,0.9,151574.57,60.0,0.684931506849315
1994,PNM,historic,0.9,1940.16,67.0,0.7648401826484018
1994,PSCO,historic,0.9,5606.78,18.0,0.2054794520547945
1994,PSEI,historic,0.9,5371.38,67.0,0.7648401826484018
1994,SC,historic,0.9,4685.12,19.0,0.2168949771689498
1994,SCEG,historic,0.9,4453.96,13.0,0.14840182648401826
1994,SCL,historic,0.9,1700.64,96.0,1.095890410958904
1994,SEC,historic,0.9,221.73,6.0,0.0684931506849315
1994,SOCO,historic,0.9,37019.19,6.0,0.0684931506849315
1994,SPA,historic,0.9,98.07,46.0,0.5251141552511416
1994,SRP,historic,0.9,4650.74,74.0,0.8447488584474886
1994,SWPP,historic,0.9,36519.82,228.0,2.6027397260273974
1994,TAL,historic,0.9,405.63,46.0,0.5251141552511416
1994,TEC,historic,0.9,3016.6,163.0,1.860730593607306
1994,TEPC,historic,0.9,2096.9,75.0,0.8561643835616438
1994,TIDC,historic,0.9,480.8,121.0,1.3812785388127853
1994,TPWR,historic,0.9,890.1,92.0,1.0502283105022832
1994,TVA,historic,0.9,33042.01,25.0,0.28538812785388123
1994,WACM,historic,0.9,2871.45,273.0,3.116438356164384
1994,WALC,historic,0.9,1281.52,116.0,1.3242009132420092
1994,WAUW,historic,0.9,123.38,70.0,0.7990867579908676
1995,AEC,historic,0.9,819.84,10.0,0.1141552511415525
1995,AECI,historic,0.9,3499.46,50.0,0.5707762557077625
1995,AVA,historic,0.9,2120.09,60.0,0.684931506849315
1995,AZPS,historic,0.9,5107.82,58.0,0.6621004566210046
1995,BANC,historic,0.9,3534.33,37.0,0.4223744292237443
1995,BPAT,historic,0.9,10058.38,26.0,0.2968036529680365
1995,CHPD,historic,0.9,461.28,26.0,0.2968036529680365
1995,CISO,historic,0.9,39503.97,61.0,0.6963470319634704
1995,CPLE,historic,0.9,9928.6,22.0,0.2511415525114155
1995,DOPD,historic,0.9,335.98,44.0,0.502283105022831
1995,DUK,historic,0.9,15915.14,88.0,1.004566210045662
1995,EPE,historic,0.9,1346.2,38.0,0.4337899543378996
1995,ERCO,historic,0.9,48783.62,45.0,0.5136986301369862
1995,FMPP,historic,0.9,2581.79,235.0,2.682648401826484
1995,FPC,historic,0.9,8156.1,160.0,1.82648401826484
