Scenario,Year,State,Total_Load_TWh,Peak_Load_MWh,Total_Load_Normalized,Peak_Load_Normalized
historic,1988.0,Nevada,16.135730300000002,3452.0,0.392,0.401
historic,1988.0,New Hampshire,8.84960995,1666.95,0.729,0.71
historic,1988.0,New Jersey,62.58206114,12260.93,0.728,0.709
historic,1988.0,New Mexico,13.58877302,2387.48,0.556,0.534
historic,1988.0,New York,128.26795615,24334.66,0.745,0.744
historic,1988.0,North Carolina,89.35745422,17563.59,0.593,0.618
historic,1988.0,North Dakota,6.86312851,1277.07,0.352,0.366
historic,1988.0,Ohio,144.40299629,28537.15,0.929,0.908
historic,1988.0,Oklahoma,41.91780027,8330.5,0.626,0.666
historic,1988.0,Oregon,43.01612555,7259.48,0.783,0.792
historic,1988.0,Pennsylvania,116.24911834999999,22968.57,0.737,0.72
historic,1988.0,Rhode Island,6.32309508,1191.05,0.745,0.726
historic,1988.0,South Carolina,55.29997263,10833.52,0.619,0.653
historic,1988.0,South Dakota,6.26532178,1152.28,0.47,0.492
historic,1988.0,Tennessee,79.41787590999999,15131.69,0.708,0.714
historic,1988.0,Texas,236.43439609,46093.86,0.54,0.556
historic,1988.0,Utah,15.29246504,2578.96,0.425,0.418
historic,1988.0,Vermont,4.63818975,873.67,0.779,0.759
historic,1988.0,Virginia,71.35066514,14053.41,0.561,0.549
historic,1988.0,Washington,91.19642345999999,16306.33,0.844,0.859
historic,1988.0,West Virginia,23.48298446,4640.74,0.728,0.712
historic,1988.0,Wisconsin,48.80162484,8597.1,0.667,0.667
historic,1988.0,Wyoming,11.62962602,1859.78,0.71,0.708
historic,1989.0,Alabama,63.44121406,12660.57,0.674,0.715
historic,1989.0,Arizona,43.75576661,10113.87,0.488,0.499
historic,1989.0,Arkansas,28.7184419,5059.36,0.573,0.568
historic,1989.0,California,222.63638986,45698.64,0.702,0.735
historic,1989.0,Colorado,32.39167553,5925.87,0.533,0.541
historic,1989.0,Connecticut,28.52036382,5255.09,0.895,0.854
historic,1989.0,Delaware,8.68783116,1708.07,0.686,0.667
historic,1989.0,District of Columbia,10.31400797,2027.78,0.786,0.765
historic,1989.0,Florida,150.23029494,28602.69,0.557,0.551
historic,1989.0,Georgia,84.28203645,16603.73,0.561,0.584
historic,1989.0,Idaho,18.97700554,3551.08,0.719,0.717
historic,1989.0,Illinois,117.62970557,22121.52,0.777,0.753
historic,1989.0,Indiana,78.28300498,13906.01,0.744,0.72
historic,1989.0,Iowa,30.99486355,5426.33,0.599,0.592
historic,1989.0,Kansas,28.609734739999997,5374.29,0.628,0.634
historic,1989.0,Kentucky,65.14633198,12062.31,0.801,0.788
historic,1989.0,Louisiana,66.99616377000001,11599.77,0.704,0.689
historic,1989.0,Maine,12.04343585,2219.09,0.975,0.93
historic,1989.0,Maryland,51.847629479999995,10193.48,0.721,0.701
historic,1989.0,Massachusetts,47.52157656,8756.21,0.778,0.742
historic,1989.0,Michigan,87.14106245999999,15066.79,0.812,0.787
historic,1989.0,Minnesota,49.531534189999995,8517.08,0.674,0.657
historic,1989.0,Mississippi,33.702765899999996,6066.17,0.65,0.663
historic,1989.0,Missouri,56.81141774,10177.17,0.616,0.619
historic,1989.0,Montana,13.866096220000001,2352.67,0.915,1.0
historic,1989.0,Nebraska,18.751488390000002,3486.48,0.57,0.574
historic,1989.0,Nevada,17.19870398,3785.35,0.418,0.44
historic,1989.0,New Hampshire,9.37774358,1727.92,0.772,0.736
historic,1989.0,New Jersey,66.17124268,12889.97,0.769,0.746
historic,1989.0,New Mexico,14.46730827,2572.25,0.592,0.575
historic,1989.0,New York,135.61435366999999,24809.15,0.787,0.759
historic,1989.0,North Carolina,94.47389178,18121.06,0.627,0.638
historic,1989.0,North Dakota,7.30843632,1312.93,0.375,0.376
historic,1989.0,Ohio,150.87027466,29661.78,0.971,0.944
historic,1989.0,Oklahoma,44.537931740000005,8337.17,0.665,0.667
historic,1989.0,Oregon,45.286114270000006,9204.36,0.824,1.004
historic,1989.0,Pennsylvania,121.71165945,23923.94,0.771,0.75
historic,1989.0,Rhode Island,6.71053194,1236.47,0.79,0.754
historic,1989.0,South Carolina,58.4726929,11168.19,0.655,0.673
historic,1989.0,South Dakota,6.66082396,1169.83,0.5,0.499
historic,1989.0,Tennessee,82.35986473,17214.99,0.734,0.812
historic,1989.0,Texas,250.0412694,46469.58,0.571,0.56
historic,1989.0,Utah,16.21538935,2808.08,0.45,0.456
historic,1989.0,Vermont,4.923671440000001,907.22,0.827,0.789
historic,1989.0,Virginia,76.03212733,14868.41,0.598,0.581
historic,1989.0,Washington,95.92113562,19939.69,0.888,1.051
historic,1989.0,West Virginia,24.528272190000003,4822.37,0.761,0.74
historic,1989.0,Wisconsin,51.64255001,8825.88,0.706,0.685
historic,1989.0,Wyoming,12.284906150000001,1984.29,0.75,0.756
historic,1990.0,Alabama,66.37392523,13064.57,0.706,0.737
historic,1990.0,Arizona,46.32104321,11042.08,0.517,0.545
historic,1990.0,Arkansas,30.30161343,5521.38,0.605,0.62
historic,1990.0,California,234.88813159,49341.6,0.741,0.794
historic,1990.0,Colorado,34.34793827,6196.28,0.565,0.565
historic,1990.0,Connecticut,30.1614766,5608.49,0.947,0.911
historic,1990.0,Delaware,9.14269906,1865.37,0.722,0.729
historic,1990.0,District of Columbia,10.85544065,2214.82,0.828,0.835
historic,1990.0,Florida,159.8755978,30074.77,0.592,0.58
historic,1990.0,Georgia,89.20667611,17521.4,0.594,0.616
historic,1990.0,Idaho,19.93334373,3640.08,0.755,0.735
historic,1990.0,Illinois,123.65015472,23870.34,0.817,0.813
historic,1990.0,Indiana,81.8074436,14928.83,0.777,0.773
historic,1990.0,Iowa,32.68429884,5927.82,0.631,0.646
historic,1990.0,Kansas,30.170192510000003,5860.3,0.662,0.691
historic,1990.0,Kentucky,67.40226701,13283.59,0.829,0.868
historic,1990.0,Louisiana,70.64372337,12646.39,0.742,0.752
historic,1990.0,Maine,12.71260543,2363.89,1.029,0.99
historic,1990.0,Maryland,54.83836561,11188.59,0.762,0.769
historic,1990.0,Massachusetts,50.33222475,9359.21,0.824,0.793
historic,1990.0,Michigan,91.12229968000001,16249.54,0.849,0.849
historic,1990.0,Minnesota,52.1883844,9271.78,0.71,0.715
historic,1990.0,Mississippi,35.581461579999996,6571.77,0.687,0.719
historic,1990.0,Missouri,59.94105937,11217.23,0.65,0.683
historic,1990.0,Montana,14.46082632,2340.66,0.954,0.995
historic,1990.0,Nebraska,19.8382791,3816.93,0.603,0.628
historic,1990.0,Nevada,18.261676870000002,3803.48,0.443,0.442
historic,1990.0,New Hampshire,9.905876769999999,1841.99,0.816,0.785
historic,1990.0,New Jersey,69.76042367000001,14111.12,0.811,0.816
historic,1990.0,New Mexico,15.34584384,2863.5,0.628,0.64
historic,1990.0,New York,142.96075074,26608.87,0.83,0.814
historic,1990.0,North Carolina,99.59032866,19748.66,0.661,0.695
historic,1990.0,North Dakota,7.753744269999999,1438.85,0.398,0.412
historic,1990.0,Ohio,157.33755361000001,32101.34,1.013,1.022
historic,1990.0,Oklahoma,47.15806253,9193.35,0.705,0.735
historic,1990.0,Oregon,47.55610231,9237.6,0.866,1.008
historic,1990.0,Pennsylvania,127.17419959,25941.96,0.806,0.813
historic,1990.0,Rhode Island,7.09796868,1319.86,0.836,0.804
historic,1990.0,South Carolina,61.645413409999996,12275.17,0.69,0.74
historic,1990.0,South Dakota,7.056326009999999,1281.97,0.53,0.547
historic,1990.0,Tennessee,85.30185476999999,16778.31,0.76,0.791
historic,1990.0,Texas,263.64814187,51804.02,0.603,0.625
historic,1990.0,Utah,17.13831279,2971.11,0.476,0.482
historic,1990.0,Vermont,5.2091536,968.64,0.875,0.842
historic,1990.0,Virginia,80.71359,16439.48,0.635,0.642
historic,1990.0,Washington,100.64584776999999,19046.99,0.932,1.004
historic,1990.0,West Virginia,25.573559120000002,5217.73,0.793,0.8
historic,1990.0,Wisconsin,54.48347569,9614.12,0.745,0.746
historic,1990.0,Wyoming,12.940186390000001,2144.98,0.79,0.817
historic,1991.0,Alabama,68.48100778,12837.96,0.728,0.725
historic,1991.0,Arizona,48.419980380000005,10633.01,0.54,0.525
historic,1991.0,Arkansas,31.661841300000003,5463.28,0.632,0.614
historic,1991.0,California,238.16772007,46426.01,0.751,0.747
historic,1991.0,Colorado,35.64762606,6121.33,0.587,0.559
historic,1991.0,Connecticut,30.611700489999997,5801.2,0.961,0.942
historic,1991.0,Delaware,9.42693916,1850.07,0.745,0.723
historic,1991.0,District of Columbia,11.01101421,2160.95,0.84,0.815
historic,1991.0,Florida,166.06664409,31354.73,0.615,0.605
historic,1991.0,Georgia,93.03279162000001,17393.07,0.619,0.612
historic,1991.0,Idaho,20.20541984,3621.72,0.766,0.731
historic,1991.0,Illinois,126.08483518000001,23554.88,0.833,0.802
historic,1991.0,Indiana,84.11862306,14767.28,0.799,0.765
historic,1991.0,Iowa,33.63926683,5782.98,0.65,0.63
historic,1991.0,Kansas,31.04393852,5663.98,0.681,0.668
historic,1991.0,Kentucky,69.39872588,12979.06,0.853,0.848
historic,1991.0,Louisiana,71.62210811,12164.65,0.752,0.723
historic,1991.0,Maine,12.77300456,2420.6,1.034,1.014
historic,1991.0,Maryland,56.20915343,11031.27,0.781,0.758
historic,1991.0,Massachusetts,51.22071766,9706.8,0.839,0.823
historic,1991.0,Michigan,93.17764681,15914.1,0.868,0.831
historic,1991.0,Minnesota,53.56652874,9044.87,0.728,0.698
historic,1991.0,Mississippi,36.5852194,6326.0,0.706,0.692
historic,1991.0,Missouri,61.95650228,10998.09,0.672,0.669
historic,1991.0,Montana,14.4835526,2256.34,0.956,0.959
historic,1991.0,Nebraska,20.5018899,3707.54,0.623,0.61
historic,1991.0,Nevada,19.434435739999998,4152.31,0.472,0.483
historic,1991.0,New Hampshire,10.07736987,1909.76,0.83,0.814
historic,1991.0,New Jersey,71.21211142,13825.01,0.828,0.8
historic,1991.0,New Mexico,15.84535782,2758.4,0.648,0.617
historic,1991.0,New York,144.57690541999997,27999.0,0.839,0.857
historic,1991.0,North Carolina,102.44881436,19559.84,0.68,0.688
historic,1991.0,North Dakota,8.03416704,1408.73,0.412,0.404
historic,1991.0,Ohio,158.58984253,31123.88,1.021,0.991
historic,1991.0,Oklahoma,47.98261402,8820.56,0.717,0.705
historic,1991.0,Oregon,47.81238238,8019.67,0.87,0.875
historic,1991.0,Pennsylvania,129.61277543,25430.47,0.821,0.797
historic,1991.0,Rhode Island,7.22183584,1368.61,0.851,0.834
historic,1991.0,South Carolina,63.49033969,11921.5,0.711,0.719
historic,1991.0,South Dakota,7.31761734,1254.4,0.549,0.535
historic,1991.0,Tennessee,87.25910181,15948.3,0.778,0.752
historic,1991.0,Texas,270.78280192,50589.59,0.619,0.61
historic,1991.0,Utah,17.84179816,2981.49,0.496,0.484
historic,1991.0,Vermont,5.2945151,1003.36,0.889,0.872
historic,1991.0,Virginia,83.42302033,16310.3,0.656,0.637
historic,1991.0,Washington,100.10495095,17591.6,0.927,0.927
historic,1991.0,West Virginia,26.07835607,5117.98,0.809,0.785
historic,1991.0,Wisconsin,56.01419583,9449.03,0.766,0.734
historic,1991.0,Wyoming,13.0970578,2069.59,0.8,0.788
historic,1992.0,Alabama,70.58808988,13204.64,0.75,0.745
historic,1992.0,Arizona,50.51891668,11138.03,0.563,0.55
historic,1992.0,Arkansas,33.02206874,5729.8,0.659,0.643
historic,1992.0,California,241.44730978,49955.24,0.762,0.804
historic,1992.0,Colorado,36.94731451,6658.89,0.608,0.608
historic,1992.0,Connecticut,31.0619248,5603.32,0.975,0.91
historic,1992.0,Delaware,9.71117928,1914.33,0.767,0.748
historic,1992.0,District of Columbia,11.16658618,2201.23,0.851,0.83
historic,1992.0,Florida,172.25768983,33194.27,0.638,0.64
historic,1992.0,Georgia,96.85890678,17891.9,0.645,0.629
historic,1992.0,Idaho,20.47749606,3701.95,0.776,0.747
historic,1992.0,Illinois,128.51951609,24234.76,0.849,0.825
historic,1992.0,Indiana,86.42980270999999,15383.68,0.821,0.797
historic,1992.0,Iowa,34.59423467,5991.56,0.668,0.653
historic,1992.0,Kansas,31.91768458,5771.34,0.7,0.681
historic,1992.0,Kentucky,71.39518536,13574.83,0.878,0.887
historic,1992.0,Louisiana,72.60049283,12479.06,0.762,0.742
historic,1992.0,Maine,12.83340329,2315.04,1.039,0.97
historic,1992.0,Maryland,57.57994267,11350.51,0.8,0.78
historic,1992.0,Massachusetts,52.10920932,9400.07,0.853,0.797
historic,1992.0,Michigan,95.2329935,16466.86,0.887,0.86
historic,1992.0,Minnesota,54.94467368,9407.55,0.747,0.725
historic,1992.0,Mississippi,37.58897697,6623.22,0.725,0.724
historic,1992.0,Missouri,63.971945399999996,11319.38,0.694,0.689
historic,1992.0,Montana,14.506278230000001,2213.16,0.957,0.941
historic,1992.0,Nebraska,21.165500469999998,3796.78,0.643,0.625
historic,1992.0,Nevada,20.607193210000002,4282.55,0.5,0.498
historic,1992.0,New Hampshire,10.248862119999998,1848.81,0.844,0.788
historic,1992.0,New Jersey,72.66379801000001,14099.03,0.845,0.816
historic,1992.0,New Mexico,16.34487108,2978.27,0.669,0.666
historic,1992.0,New York,146.19306028,26502.18,0.849,0.811
historic,1992.0,North Carolina,105.30729982,20724.3,0.699,0.729
historic,1992.0,North Dakota,8.31458854,1455.9,0.426,0.417
historic,1992.0,Ohio,159.84213128,31509.05,1.029,1.003
historic,1992.0,Oklahoma,48.80716611,8814.54,0.729,0.705
historic,1992.0,Oregon,48.06866284,8161.34,0.875,0.89
historic,1992.0,Pennsylvania,132.05135131,26021.22,0.837,0.816
historic,1992.0,Rhode Island,7.345702950000001,1325.1,0.865,0.808
historic,1992.0,South Carolina,65.33526608,12771.92,0.732,0.77
historic,1992.0,South Dakota,7.57890838,1299.08,0.569,0.554
historic,1992.0,Tennessee,89.21634917,17672.45,0.795,0.833
historic,1992.0,Texas,277.91746184,53421.25,0.635,0.644
historic,1992.0,Utah,18.5452825,3134.06,0.515,0.508
historic,1992.0,Vermont,5.37987732,970.49,0.904,0.844
historic,1992.0,Virginia,86.13244970999999,16927.6,0.678,0.661
historic,1992.0,Washington,99.56405558,17001.4,0.922,0.896
historic,1992.0,West Virginia,26.58315227,5240.23,0.825,0.804
historic,1992.0,Wisconsin,57.544915350000004,9818.85,0.786,0.762
historic,1992.0,Wyoming,13.25392967,2093.13,0.809,0.797
historic,1993.0,Alabama,72.69517312,13994.3,0.773,0.79
historic,1993.0,Arizona,52.61785318,12050.67,0.587,0.595
historic,1993.0,Arkansas,34.382297130000005,5954.2,0.686,0.669
historic,1993.0,California,244.72689883,52622.98,0.772,0.847
historic,1993.0,Colorado,38.24700315,6534.62,0.63,0.596
historic,1993.0,Connecticut,31.51214869,6078.93,0.989,0.988
historic,1993.0,Delaware,9.995418970000001,1982.53,0.79,0.775
historic,1993.0,District of Columbia,11.32215914,2245.68,0.863,0.847
historic,1993.0,Florida,178.44873622999998,34907.17,0.661,0.673
historic,1993.0,Georgia,100.68502208,19473.61,0.67,0.685
historic,1993.0,Idaho,20.74957216,3785.13,0.786,0.764
historic,1993.0,Illinois,130.95419667000002,24550.61,0.865,0.836
historic,1993.0,Indiana,88.7409825,15764.71,0.843,0.817
historic,1993.0,Iowa,35.54920304,6123.01,0.686,0.667
historic,1993.0,Kansas,32.79143068,6071.23,0.719,0.716
historic,1993.0,Kentucky,73.39164404,13874.62,0.902,0.907
historic,1993.0,Louisiana,73.57887704000001,12578.11,0.773,0.747
historic,1993.0,Maine,12.89380243,2487.31,1.044,1.042
historic,1993.0,Maryland,58.95073054,11692.52,0.819,0.804
historic,1993.0,Massachusetts,52.997702450000006,10223.65,0.868,0.866
historic,1993.0,Michigan,97.28833990000001,16822.35,0.907,0.879
historic,1993.0,Minnesota,56.322818399999996,9623.25,0.766,0.742
historic,1993.0,Mississippi,38.5927347,7004.29,0.745,0.766
historic,1993.0,Missouri,65.98738872,11664.63,0.716,0.71
historic,1993.0,Montana,14.52900548,2280.97,0.959,0.97
historic,1993.0,Nebraska,21.829111,4007.19,0.663,0.66
historic,1993.0,Nevada,21.779951309999998,4728.03,0.529,0.55
historic,1993.0,New Hampshire,10.42035512,2010.16,0.858,0.857
historic,1993.0,New Jersey,74.11548613,14684.61,0.862,0.85
historic,1993.0,New Mexico,16.844384390000002,3013.54,0.689,0.674
historic,1993.0,New York,147.80921487,28908.76,0.858,0.884
historic,1993.0,North Carolina,108.16578443,21451.8,0.718,0.755
historic,1993.0,North Dakota,8.59501047,1515.64,0.441,0.434
historic,1993.0,Ohio,161.09442021,31952.11,1.037,1.017
historic,1993.0,Oklahoma,49.63171718,9195.64,0.742,0.735
historic,1993.0,Oregon,48.32494296,8691.13,0.88,0.948
historic,1993.0,Pennsylvania,134.48992759,26674.6,0.852,0.836
historic,1993.0,Rhode Island,7.46956992,1440.94,0.88,0.878
historic,1993.0,South Carolina,67.18019267,13198.11,0.752,0.796
historic,1993.0,South Dakota,7.840201230000001,1360.21,0.588,0.581
historic,1993.0,Tennessee,91.17359586,17371.1,0.813,0.819
historic,1993.0,Texas,285.05212242,54327.82,0.651,0.655
historic,1993.0,Utah,19.248766850000003,3244.64,0.535,0.526
historic,1993.0,Vermont,5.4652395,1054.29,0.918,0.916
historic,1993.0,Virginia,88.84187931,17529.29,0.699,0.685
historic,1993.0,Washington,99.02315837,18216.4,0.917,0.96
historic,1993.0,West Virginia,27.087949379999998,5372.73,0.84,0.824
historic,1993.0,Wisconsin,59.075635090000006,10088.97,0.807,0.783
historic,1993.0,Wyoming,13.4108015,2142.88,0.819,0.816
historic,1994.0,Alabama,74.80225566,16897.74,0.795,0.954
historic,1994.0,Arizona,54.71678997,12673.97,0.61,0.625
historic,1994.0,Arkansas,35.74252559000001,6276.74,0.714,0.705
historic,1994.0,California,248.00648799,50534.01,0.782,0.813
historic,1994.0,Colorado,39.546690840000004,7226.0,0.651,0.659
historic,1994.0,Connecticut,31.96237297,6024.19,1.003,0.979
historic,1994.0,Delaware,10.279658640000001,2102.49,0.812,0.821
historic,1994.0,District of Columbia,11.47773175,2347.54,0.875,0.885
historic,1994.0,Florida,184.63978256000001,34407.7,0.684,0.663
historic,1994.0,Georgia,104.51113742,22863.56,0.696,0.804
historic,1994.0,Idaho,21.02164895,3914.49,0.797,0.79
historic,1994.0,Illinois,133.38887728,25869.59,0.881,0.881
historic,1994.0,Indiana,91.05216166,16458.53,0.865,0.853
historic,1994.0,Iowa,36.504171119999995,6401.2,0.705,0.698
historic,1994.0,Kansas,33.66517609,6149.41,0.739,0.725
historic,1994.0,Kentucky,75.38810381,16362.38,0.927,1.069
historic,1994.0,Louisiana,74.55726184000001,13020.5,0.783,0.774
historic,1994.0,Maine,12.95420106,2441.58,1.049,1.023
historic,1994.0,Maryland,60.32151853,12337.53,0.838,0.848
historic,1994.0,Massachusetts,53.88619497,10156.34,0.882,0.861
historic,1994.0,Michigan,99.34368663,17409.21,0.926,0.909
historic,1994.0,Minnesota,57.70096336,10055.41,0.785,0.775
historic,1994.0,Mississippi,39.596491990000004,8006.91,0.764,0.875
historic,1994.0,Missouri,68.00283186,12075.6,0.738,0.735
historic,1994.0,Montana,14.551731689999999,2286.29,0.96,0.972
historic,1994.0,Nebraska,22.49272213,4076.87,0.684,0.671
historic,1994.0,Nevada,22.952710070000002,4752.13,0.557,0.553
historic,1994.0,New Hampshire,10.591847869999999,1996.33,0.872,0.851
historic,1994.0,New Jersey,75.56717325,15122.26,0.879,0.875
historic,1994.0,New Mexico,17.34389794,3210.57,0.709,0.718
historic,1994.0,New York,149.42536971,27975.67,0.868,0.856
historic,1994.0,North Carolina,111.02426992,25536.45,0.737,0.899
historic,1994.0,North Dakota,8.87543253,1567.44,0.455,0.449
historic,1994.0,Ohio,162.34671019,33204.7,1.045,1.057
historic,1994.0,Oklahoma,50.45626915,9210.96,0.754,0.737
historic,1994.0,Oregon,48.58122396,8156.54,0.884,0.89
historic,1994.0,Pennsylvania,136.92850402000002,27991.83,0.868,0.877
historic,1994.0,Rhode Island,7.59343702,1431.19,0.894,0.872
historic,1994.0,South Carolina,69.02511925,15531.91,0.773,0.936
historic,1994.0,South Dakota,8.10149201,1388.45,0.608,0.593
historic,1994.0,Tennessee,93.13084332,21748.16,0.83,1.026
historic,1994.0,Texas,292.18678314,56685.99,0.668,0.683
historic,1994.0,Utah,19.9522515,3409.56,0.554,0.553
historic,1994.0,Vermont,5.55060209,1046.16,0.932,0.909
historic,1994.0,Virginia,91.55130983,18849.72,0.72,0.737
historic,1994.0,Washington,98.48226188,17488.54,0.912,0.922
historic,1994.0,West Virginia,27.59274566,5643.53,0.856,0.866
historic,1994.0,Wisconsin,60.60635414,10541.9,0.828,0.818
historic,1994.0,Wyoming,13.567673619999999,2167.4,0.829,0.825
historic,1995.0,Alabama,76.90933788,14792.56,0.818,0.835
historic,1995.0,Arizona,56.815726479999995,13577.72,0.634,0.67
historic,1995.0,Arkansas,37.10275326,6755.64,0.741,0.759
historic,1995.0,California,251.28607703999998,51275.8,0.793,0.825
historic,1995.0,Colorado,40.846378869999995,7430.43,0.672,0.678
historic,1995.0,Connecticut,32.4125971,6327.63,1.018,1.028
historic,1995.0,Delaware,10.56389885,2205.72,0.834,0.862
historic,1995.0,District of Columbia,11.63330474,2429.02,0.887,0.916
historic,1995.0,Florida,190.8308289,37030.65,0.707,0.714
historic,1995.0,Georgia,108.33725371999999,21159.81,0.721,0.744
historic,1995.0,Idaho,21.29372525,3934.74,0.807,0.794
historic,1995.0,Illinois,135.82355753,27007.15,0.897,0.919
historic,1995.0,Indiana,93.36334126,17411.98,0.887,0.902
historic,1995.0,Iowa,37.45913927,6813.45,0.723,0.743
historic,1995.0,Kansas,34.53892228,6522.11,0.758,0.769
historic,1995.0,Kentucky,77.38456248,15053.49,0.951,0.984
historic,1995.0,Louisiana,75.53564593,13693.47,0.793,0.814
historic,1995.0,Maine,13.01460028,2540.73,1.054,1.065
historic,1995.0,Maryland,61.69230736,12881.25,0.857,0.885
historic,1995.0,Massachusetts,54.77468725,10693.19,0.897,0.906
historic,1995.0,Michigan,101.39903348,18464.2,0.945,0.964
historic,1995.0,Minnesota,59.07910761,10690.1,0.803,0.824
historic,1995.0,Mississippi,40.60024932,7356.62,0.783,0.804
