Scenario,Year,Interconnection,Total_Load_TWh,Peak_Load_MWh,Total_Load_Normalized,Peak_Load_Normalized
rcp85hotter_ssp3,2046.0,WECC,969.71649262,200364.84,1.229,1.421
rcp85hotter_ssp3,2046.0,ERCOT,376.09226406,76019.14,1.153,1.162
rcp85hotter_ssp3,2047.0,EIC,3230.96445307,634412.39,1.059,1.124
rcp85hotter_ssp3,2047.0,WECC,975.1831416900001,186763.12,1.236,1.325
rcp85hotter_ssp3,2047.0,ERCOT,375.73901274,77909.32,1.152,1.191
rcp85hotter_ssp3,2048.0,EIC,3239.45433964,614998.17,1.062,1.09
rcp85hotter_ssp3,2048.0,WECC,980.1370289199999,181670.22,1.242,1.289
rcp85hotter_ssp3,2048.0,ERCOT,380.69836488,77512.54,1.167,1.185
rcp85hotter_ssp3,2049.0,EIC,3248.04685591,629515.09,1.065,1.115
rcp85hotter_ssp3,2049.0,WECC,985.33601499,190617.72999999998,1.249,1.352
rcp85hotter_ssp3,2049.0,ERCOT,385.309988,79145.44,1.181,1.21
rcp85hotter_ssp3,2050.0,EIC,3261.04690679,634505.3200000001,1.069,1.124
rcp85hotter_ssp3,2050.0,WECC,990.0514212999999,189659.83,1.255,1.345
rcp85hotter_ssp3,2050.0,ERCOT,385.99765698000004,79254.61,1.183,1.212
rcp85hotter_ssp3,2051.0,EIC,3273.84603124,652324.89,1.073,1.156
rcp85hotter_ssp3,2051.0,WECC,995.72655523,189816.72,1.262,1.346
rcp85hotter_ssp3,2051.0,ERCOT,391.9228635,80533.57,1.201,1.231
rcp85hotter_ssp3,2052.0,EIC,3290.42949414,647585.88,1.079,1.147
rcp85hotter_ssp3,2052.0,WECC,1001.73807124,193423.17,1.27,1.372
rcp85hotter_ssp3,2052.0,ERCOT,393.72735342000004,81871.95,1.207,1.252
rcp85hotter_ssp3,2053.0,EIC,3308.0103015199998,633344.3300000001,1.084,1.122
rcp85hotter_ssp3,2053.0,WECC,1007.43974554,197974.99,1.277,1.404
rcp85hotter_ssp3,2053.0,ERCOT,394.84434169,80046.58,1.21,1.224
rcp85hotter_ssp3,2054.0,EIC,3324.64487723,612019.41,1.09,1.084
rcp85hotter_ssp3,2054.0,WECC,1012.99524648,187585.88999999998,1.284,1.331
rcp85hotter_ssp3,2054.0,ERCOT,397.05372692000003,78533.89,1.217,1.201
rcp85hotter_ssp3,2055.0,EIC,3339.3407730100002,633889.71,1.095,1.123
rcp85hotter_ssp3,2055.0,WECC,1018.9616299099999,194477.89,1.292,1.379
rcp85hotter_ssp3,2055.0,ERCOT,400.79091802999994,81776.81,1.228,1.25
rcp85hotter_ssp3,2056.0,EIC,3365.66939018,651119.7899999999,1.103,1.154
rcp85hotter_ssp3,2056.0,WECC,1027.06595112,197929.66,1.302,1.404
rcp85hotter_ssp3,2056.0,ERCOT,405.74258414999997,82386.16,1.244,1.26
rcp85hotter_ssp3,2057.0,EIC,3388.88305972,660544.19,1.111,1.17
rcp85hotter_ssp3,2057.0,WECC,1035.5511443,199377.63999999998,1.313,1.414
rcp85hotter_ssp3,2057.0,ERCOT,413.4283186,82568.3,1.267,1.262
rcp85hotter_ssp3,2058.0,EIC,3415.91347983,646883.08,1.12,1.146
rcp85hotter_ssp3,2058.0,WECC,1043.2872629600001,205238.0,1.322,1.456
rcp85hotter_ssp3,2058.0,ERCOT,418.04637814999995,88218.75,1.281,1.349
rcp85hotter_ssp3,2059.0,EIC,3439.6707741799996,652969.66,1.128,1.157
rcp85hotter_ssp3,2059.0,WECC,1051.99484288,201105.19,1.333,1.426
rcp85hotter_ssp3,2059.0,ERCOT,424.96610038,88153.92,1.302,1.348
rcp85hotter_ssp3,2060.0,EIC,3464.93267456,692208.73,1.136,1.226
rcp85hotter_ssp3,2060.0,WECC,1059.71120984,217786.41,1.343,1.545
rcp85hotter_ssp3,2060.0,ERCOT,431.37243267,91027.17,1.322,1.392
rcp85hotter_ssp3,2061.0,EIC,3490.7697647600003,695066.21,1.144,1.232
rcp85hotter_ssp3,2061.0,WECC,1071.28238409,210354.37,1.358,1.492
rcp85hotter_ssp3,2061.0,ERCOT,436.17604613,90103.31,1.337,1.378
rcp85hotter_ssp3,2062.0,EIC,3513.94551342,682425.72,1.152,1.209
rcp85hotter_ssp3,2062.0,WECC,1082.47742745,213419.84,1.372,1.514
rcp85hotter_ssp3,2062.0,ERCOT,444.01713077999995,91996.83,1.361,1.406
rcp85hotter_ssp3,2063.0,EIC,3541.75836535,710910.01,1.161,1.26
rcp85hotter_ssp3,2063.0,WECC,1093.7330240699998,223389.78,1.386,1.584
rcp85hotter_ssp3,2063.0,ERCOT,447.16056026,95447.23,1.37,1.459
rcp85hotter_ssp3,2064.0,EIC,3562.72135338,700264.12,1.168,1.241
rcp85hotter_ssp3,2064.0,WECC,1104.94151544,213601.90000000002,1.401,1.515
rcp85hotter_ssp3,2064.0,ERCOT,457.20095899,94385.47,1.401,1.443
rcp85hotter_ssp3,2065.0,EIC,3587.46528077,680548.58,1.176,1.206
rcp85hotter_ssp3,2065.0,WECC,1116.0437274600001,228286.38,1.415,1.619
rcp85hotter_ssp3,2065.0,ERCOT,463.5666968,94238.5,1.421,1.441
rcp85hotter_ssp3,2066.0,EIC,3598.04184411,714665.81,1.179,1.266
rcp85hotter_ssp3,2066.0,WECC,1121.07125107,216711.5,1.421,1.537
rcp85hotter_ssp3,2066.0,ERCOT,466.71475247,99243.22,1.43,1.517
rcp85hotter_ssp3,2067.0,EIC,3608.72579758,722242.82,1.183,1.28
rcp85hotter_ssp3,2067.0,WECC,1126.26754948,216546.15,1.428,1.536
rcp85hotter_ssp3,2067.0,ERCOT,469.58665143,99030.05,1.439,1.514
rcp85hotter_ssp3,2068.0,EIC,3616.0492126,728207.65,1.185,1.29
rcp85hotter_ssp3,2068.0,WECC,1131.3931232,221347.56,1.434,1.57
rcp85hotter_ssp3,2068.0,ERCOT,475.88980472000003,99854.17,1.459,1.527
rcp85hotter_ssp3,2069.0,EIC,3625.3514412600002,715855.45,1.188,1.268
rcp85hotter_ssp3,2069.0,WECC,1136.79597341,226883.72,1.441,1.609
rcp85hotter_ssp3,2069.0,ERCOT,479.93687015,97174.83,1.471,1.486
rcp85hotter_ssp3,2070.0,EIC,3633.48863558,731975.3,1.191,1.297
rcp85hotter_ssp3,2070.0,WECC,1141.8151129100002,220619.62,1.447,1.565
rcp85hotter_ssp3,2070.0,ERCOT,485.53268288,100525.98,1.488,1.537
rcp85hotter_ssp3,2071.0,EIC,3634.55411937,708520.42,1.191,1.255
rcp85hotter_ssp3,2071.0,WECC,1141.36527374,217466.76,1.447,1.542
rcp85hotter_ssp3,2071.0,ERCOT,484.57811367,98655.35,1.485,1.508
rcp85hotter_ssp3,2072.0,EIC,3628.36966182,726923.06,1.189,1.288
rcp85hotter_ssp3,2072.0,WECC,1142.59761299,224967.16,1.448,1.596
rcp85hotter_ssp3,2072.0,ERCOT,489.19131151,101363.85,1.499,1.55
rcp85hotter_ssp3,2073.0,EIC,3629.1003676799996,724353.36,1.19,1.283
rcp85hotter_ssp3,2073.0,WECC,1142.29445918,231849.13999999998,1.448,1.644
rcp85hotter_ssp3,2073.0,ERCOT,488.42484297000004,102126.03,1.497,1.561
rcp85hotter_ssp3,2074.0,EIC,3625.56604309,695191.33,1.188,1.232
rcp85hotter_ssp3,2074.0,WECC,1142.34623771,225200.28,1.448,1.597
rcp85hotter_ssp3,2074.0,ERCOT,491.56846737,102814.18,1.507,1.572
rcp85hotter_ssp3,2075.0,EIC,3623.73857812,740431.88,1.188,1.312
rcp85hotter_ssp3,2075.0,WECC,1142.2937114000001,229987.62000000002,1.448,1.631
rcp85hotter_ssp3,2075.0,ERCOT,493.10954026,103469.72,1.511,1.582
rcp85hotter_ssp3,2076.0,EIC,3618.95899893,715130.13,1.186,1.267
rcp85hotter_ssp3,2076.0,WECC,1141.75377673,232563.71,1.447,1.65
rcp85hotter_ssp3,2076.0,ERCOT,497.30992641,102362.12,1.524,1.565
rcp85hotter_ssp3,2077.0,EIC,3617.81090224,742404.6,1.186,1.315
rcp85hotter_ssp3,2077.0,WECC,1141.84733867,222414.25,1.447,1.578
rcp85hotter_ssp3,2077.0,ERCOT,497.24533491000005,102370.07,1.524,1.565
rcp85hotter_ssp3,2078.0,EIC,3614.0904635700003,715985.4199999999,1.185,1.269
rcp85hotter_ssp3,2078.0,WECC,1140.45490886,232327.15,1.446,1.648
rcp85hotter_ssp3,2078.0,ERCOT,501.23908341000003,107636.36,1.536,1.646
rcp85hotter_ssp3,2079.0,EIC,3610.70659566,733090.53,1.184,1.299
rcp85hotter_ssp3,2079.0,WECC,1140.5070076400002,221430.08,1.446,1.571
rcp85hotter_ssp3,2079.0,ERCOT,503.45173088,106153.12,1.543,1.623
rcp85hotter_ssp3,2080.0,EIC,3607.06716935,710508.32,1.182,1.259
rcp85hotter_ssp3,2080.0,WECC,1139.81977953,224055.31,1.445,1.589
rcp85hotter_ssp3,2080.0,ERCOT,506.65926339,107110.23,1.553,1.638
rcp85hotter_ssp3,2081.0,EIC,3599.61346992,726835.98,1.18,1.288
rcp85hotter_ssp3,2081.0,WECC,1137.92574733,226664.16999999998,1.442,1.608
rcp85hotter_ssp3,2081.0,ERCOT,502.96204569,104922.16,1.541,1.604
rcp85hotter_ssp3,2082.0,EIC,3590.34306692,709098.72,1.177,1.256
rcp85hotter_ssp3,2082.0,WECC,1135.38263747,228218.16,1.439,1.619
rcp85hotter_ssp3,2082.0,ERCOT,501.73061224,106342.05,1.538,1.626
rcp85hotter_ssp3,2083.0,EIC,3578.9188095100003,699932.37,1.173,1.24
rcp85hotter_ssp3,2083.0,WECC,1132.92209482,224289.45,1.436,1.591
rcp85hotter_ssp3,2083.0,ERCOT,502.57046596,106003.29,1.54,1.621
rcp85hotter_ssp3,2084.0,EIC,3570.54260484,701166.1799999999,1.17,1.242
rcp85hotter_ssp3,2084.0,WECC,1130.3829315799999,219857.69,1.433,1.559
rcp85hotter_ssp3,2084.0,ERCOT,500.44088649,103725.56,1.534,1.586
rcp85hotter_ssp3,2085.0,EIC,3561.14210079,699278.85,1.167,1.239
rcp85hotter_ssp3,2085.0,WECC,1127.67311674,224997.26,1.429,1.596
rcp85hotter_ssp3,2085.0,ERCOT,499.50626111,102381.23,1.531,1.565
rcp85hotter_ssp3,2086.0,EIC,3550.7330179,728400.87,1.164,1.291
rcp85hotter_ssp3,2086.0,WECC,1124.86530169,237184.54,1.426,1.682
rcp85hotter_ssp3,2086.0,ERCOT,501.09186328,101449.29,1.536,1.551
rcp85hotter_ssp3,2087.0,EIC,3546.60480229,698038.22,1.163,1.237
rcp85hotter_ssp3,2087.0,WECC,1122.36236633,219150.64,1.423,1.554
rcp85hotter_ssp3,2087.0,ERCOT,496.09171935,104163.79,1.52,1.593
rcp85hotter_ssp3,2088.0,EIC,3534.7493436100003,699639.97,1.159,1.24
rcp85hotter_ssp3,2088.0,WECC,1119.26006126,214905.69,1.419,1.524
rcp85hotter_ssp3,2088.0,ERCOT,499.41819168,104427.4,1.531,1.597
rcp85hotter_ssp3,2089.0,EIC,3524.5380142800004,708566.49,1.155,1.255
rcp85hotter_ssp3,2089.0,WECC,1116.45136946,222155.13999999998,1.415,1.576
rcp85hotter_ssp3,2089.0,ERCOT,500.80692174,104307.81,1.535,1.595
rcp85hotter_ssp3,2090.0,EIC,3519.24100422,705029.22,1.154,1.249
rcp85hotter_ssp3,2090.0,WECC,1112.97679504,221097.98,1.411,1.568
rcp85hotter_ssp3,2090.0,ERCOT,497.9472081,106377.42,1.526,1.626
rcp85hotter_ssp3,2091.0,EIC,3505.38554089,717266.86,1.149,1.271
rcp85hotter_ssp3,2091.0,WECC,1108.23503609,221848.11,1.405,1.574
rcp85hotter_ssp3,2091.0,ERCOT,500.78185063,103698.06,1.535,1.585
rcp85hotter_ssp3,2092.0,EIC,3496.7285999899996,697975.98,1.146,1.237
rcp85hotter_ssp3,2092.0,WECC,1103.79821634,220504.32,1.399,1.564
rcp85hotter_ssp3,2092.0,ERCOT,498.11303203,103566.68,1.527,1.583
rcp85hotter_ssp3,2093.0,EIC,3489.44574377,687521.37,1.144,1.218
rcp85hotter_ssp3,2093.0,WECC,1099.3245061300001,221621.96,1.393,1.572
rcp85hotter_ssp3,2093.0,ERCOT,494.10701557,105228.95,1.514,1.609
rcp85hotter_ssp3,2094.0,EIC,3480.2987303200002,672021.55,1.141,1.191
rcp85hotter_ssp3,2094.0,WECC,1094.5067997200001,208126.3,1.387,1.476
rcp85hotter_ssp3,2094.0,ERCOT,492.30915813,99643.27,1.509,1.523
rcp85hotter_ssp3,2095.0,EIC,3470.22606421,683117.65,1.138,1.21
rcp85hotter_ssp3,2095.0,WECC,1089.91876606,213717.76,1.381,1.516
rcp85hotter_ssp3,2095.0,ERCOT,491.20728045,102093.82,1.505,1.561
rcp85hotter_ssp3,2096.0,EIC,3458.14251702,673532.78,1.134,1.193
rcp85hotter_ssp3,2096.0,WECC,1084.2042375,212146.96,1.374,1.505
rcp85hotter_ssp3,2096.0,ERCOT,490.06680288,101674.54,1.502,1.554
rcp85hotter_ssp3,2097.0,EIC,3443.0830279499996,684001.3,1.129,1.212
rcp85hotter_ssp3,2097.0,WECC,1079.0197301199998,213546.04,1.368,1.515
rcp85hotter_ssp3,2097.0,ERCOT,491.37225615,102078.94,1.506,1.561
rcp85hotter_ssp3,2098.0,EIC,3433.55587793,676160.19,1.126,1.198
rcp85hotter_ssp3,2098.0,WECC,1073.10866734,215715.7,1.36,1.53
rcp85hotter_ssp3,2098.0,ERCOT,487.87192449,104874.45,1.495,1.603
rcp85hotter_ssp3,2099.0,EIC,3419.3004128000002,667422.02,1.121,1.183
rcp85hotter_ssp3,2099.0,WECC,1068.06257817,210676.41,1.354,1.494
rcp85hotter_ssp3,2099.0,ERCOT,488.23493164999996,102909.15,1.496,1.573
rcp85hotter_ssp5,2020.0,EIC,3143.92306421,605983.23,1.031,1.074
rcp85hotter_ssp5,2020.0,WECC,827.54553421,161997.58000000002,1.049,1.149
rcp85hotter_ssp5,2020.0,ERCOT,339.5696807,70154.61,1.041,1.073
rcp85hotter_ssp5,2021.0,EIC,3158.67403813,604466.14,1.035,1.071
rcp85hotter_ssp5,2021.0,WECC,841.8644809299999,158736.28,1.067,1.126
rcp85hotter_ssp5,2021.0,ERCOT,342.40990533999997,68274.17,1.049,1.044
rcp85hotter_ssp5,2022.0,EIC,3171.88036621,591399.5700000001,1.04,1.048
rcp85hotter_ssp5,2022.0,WECC,855.97950269,161166.27,1.085,1.143
rcp85hotter_ssp5,2022.0,ERCOT,346.99870606,68164.47,1.063,1.042
rcp85hotter_ssp5,2023.0,EIC,3188.30197658,615824.75,1.045,1.091
rcp85hotter_ssp5,2023.0,WECC,869.93766493,171443.62,1.103,1.216
rcp85hotter_ssp5,2023.0,ERCOT,348.52907498,70746.39,1.068,1.082
rcp85hotter_ssp5,2024.0,EIC,3200.10790593,598994.78,1.049,1.061
rcp85hotter_ssp5,2024.0,WECC,884.00344043,163624.81999999998,1.12,1.161
rcp85hotter_ssp5,2024.0,ERCOT,354.56751314999997,71936.22,1.087,1.1
rcp85hotter_ssp5,2025.0,EIC,3213.90129097,583587.54,1.054,1.034
rcp85hotter_ssp5,2025.0,WECC,897.96278776,176609.35,1.138,1.253
rcp85hotter_ssp5,2025.0,ERCOT,358.72493170999996,70910.46,1.099,1.084
rcp85hotter_ssp5,2026.0,EIC,3255.35914284,624923.77,1.067,1.107
rcp85hotter_ssp5,2026.0,WECC,913.01128663,170281.26,1.157,1.208
rcp85hotter_ssp5,2026.0,ERCOT,362.86525632999997,76425.45,1.112,1.168
rcp85hotter_ssp5,2027.0,EIC,3296.6388207399996,641372.1,1.081,1.136
rcp85hotter_ssp5,2027.0,WECC,928.11416822,171483.27,1.176,1.216
rcp85hotter_ssp5,2027.0,ERCOT,367.12937012000003,74981.71,1.125,1.146
rcp85hotter_ssp5,2028.0,EIC,3336.0953284,645804.98,1.094,1.144
rcp85hotter_ssp5,2028.0,WECC,943.0166817,178730.32,1.195,1.268
rcp85hotter_ssp5,2028.0,ERCOT,373.417032,78429.2,1.144,1.199
rcp85hotter_ssp5,2029.0,EIC,3376.36579759,634804.53,1.107,1.125
rcp85hotter_ssp5,2029.0,WECC,958.31782081,184190.86000000002,1.215,1.306
rcp85hotter_ssp5,2029.0,ERCOT,378.49210609,73929.84,1.16,1.13
rcp85hotter_ssp5,2030.0,EIC,3415.20732758,667682.57,1.119,1.183
rcp85hotter_ssp5,2030.0,WECC,973.3275279500001,185451.93,1.234,1.315
rcp85hotter_ssp5,2030.0,ERCOT,385.28754098,79193.78,1.181,1.211
rcp85hotter_ssp5,2031.0,EIC,3447.8497714299997,660449.78,1.13,1.17
rcp85hotter_ssp5,2031.0,WECC,986.20890888,185214.38,1.25,1.314
rcp85hotter_ssp5,2031.0,ERCOT,389.25885897,76923.88,1.193,1.176
rcp85hotter_ssp5,2032.0,EIC,3475.13768652,668500.0499999999,1.139,1.184
rcp85hotter_ssp5,2032.0,WECC,1000.28414032,189164.9,1.268,1.342
rcp85hotter_ssp5,2032.0,ERCOT,397.39085078,79300.65,1.218,1.212
rcp85hotter_ssp5,2033.0,EIC,3507.02375057,669825.92,1.15,1.187
rcp85hotter_ssp5,2033.0,WECC,1013.13192878,198190.25,1.284,1.406
rcp85hotter_ssp5,2033.0,ERCOT,402.15214600999997,81109.39,1.233,1.24
rcp85hotter_ssp5,2034.0,EIC,3536.25968182,649343.04,1.159,1.15
rcp85hotter_ssp5,2034.0,WECC,1026.45406198,194052.12,1.301,1.376
rcp85hotter_ssp5,2034.0,ERCOT,409.08921841,84388.06,1.254,1.29
rcp85hotter_ssp5,2035.0,EIC,3567.00913168,695916.22,1.169,1.233
rcp85hotter_ssp5,2035.0,WECC,1039.52682027,198094.06,1.318,1.405
rcp85hotter_ssp5,2035.0,ERCOT,414.7621549,87195.24,1.271,1.333
rcp85hotter_ssp5,2036.0,EIC,3611.26033456,681069.82,1.184,1.207
rcp85hotter_ssp5,2036.0,WECC,1055.27960901,208434.49,1.338,1.478
rcp85hotter_ssp5,2036.0,ERCOT,424.05684847000003,85889.87,1.3,1.313
rcp85hotter_ssp5,2037.0,EIC,3657.8633085,725597.71,1.199,1.286
rcp85hotter_ssp5,2037.0,WECC,1071.4979574,203921.62999999998,1.358,1.446
rcp85hotter_ssp5,2037.0,ERCOT,430.53421546,87737.31,1.32,1.341
rcp85hotter_ssp5,2038.0,EIC,3702.23299069,712045.55,1.214,1.262
rcp85hotter_ssp5,2038.0,WECC,1086.85586615,213189.01,1.378,1.512
rcp85hotter_ssp5,2038.0,ERCOT,440.10531024,92431.66,1.349,1.413
rcp85hotter_ssp5,2039.0,EIC,3749.07555744,743538.35,1.229,1.317
rcp85hotter_ssp5,2039.0,WECC,1103.10944427,204684.54,1.398,1.452
rcp85hotter_ssp5,2039.0,ERCOT,446.3078522,93577.34,1.368,1.431
rcp85hotter_ssp5,2040.0,EIC,3793.79063429,721141.51,1.244,1.278
rcp85hotter_ssp5,2040.0,WECC,1118.71296938,212613.06,1.418,1.508
rcp85hotter_ssp5,2040.0,ERCOT,455.28793736,97707.31,1.395,1.494
rcp85hotter_ssp5,2041.0,EIC,3838.99690931,749970.53,1.258,1.329
rcp85hotter_ssp5,2041.0,WECC,1135.18410715,218767.71,1.439,1.552
rcp85hotter_ssp5,2041.0,ERCOT,458.59926745,94986.99,1.406,1.452
rcp85hotter_ssp5,2042.0,EIC,3882.17597385,742552.82,1.273,1.316
rcp85hotter_ssp5,2042.0,WECC,1151.27896275,220489.87,1.459,1.564
rcp85hotter_ssp5,2042.0,ERCOT,464.31409269,96162.21,1.423,1.47
rcp85hotter_ssp5,2043.0,EIC,3924.36183622,735836.34,1.286,1.304
rcp85hotter_ssp5,2043.0,WECC,1167.40411713,223527.77,1.48,1.585
rcp85hotter_ssp5,2043.0,ERCOT,470.99181636000003,100734.08,1.444,1.54
rcp85hotter_ssp5,2044.0,EIC,3968.83703138,741963.79,1.301,1.315
rcp85hotter_ssp5,2044.0,WECC,1183.4182033,223203.6,1.5,1.583
rcp85hotter_ssp5,2044.0,ERCOT,475.49127443000003,97410.17,1.457,1.489
rcp85hotter_ssp5,2045.0,EIC,4012.50435694,762448.4199999999,1.315,1.351
rcp85hotter_ssp5,2045.0,WECC,1199.19308011,232397.64,1.52,1.648
rcp85hotter_ssp5,2045.0,ERCOT,481.03781614999997,97044.64,1.474,1.484
rcp85hotter_ssp5,2046.0,EIC,4067.7655337399997,822576.3099999999,1.333,1.457
rcp85hotter_ssp5,2046.0,WECC,1216.47072777,251581.27000000002,1.542,1.784
rcp85hotter_ssp5,2046.0,ERCOT,490.82365947000005,99329.43,1.504,1.519
rcp85hotter_ssp5,2047.0,EIC,4128.15056928,811245.42,1.353,1.437
rcp85hotter_ssp5,2047.0,WECC,1233.99578567,236314.91,1.564,1.676
rcp85hotter_ssp5,2047.0,ERCOT,495.23823613999997,103324.74,1.518,1.58
rcp85hotter_ssp5,2048.0,EIC,4181.90480364,795771.5,1.371,1.41
rcp85hotter_ssp5,2048.0,WECC,1250.9202416500002,231555.18,1.586,1.642
rcp85hotter_ssp5,2048.0,ERCOT,506.88421214,103600.31,1.554,1.584
rcp85hotter_ssp5,2049.0,EIC,4235.8106492,821189.7,1.388,1.455
rcp85hotter_ssp5,2049.0,WECC,1268.1592568499998,245159.79,1.607,1.739
rcp85hotter_ssp5,2049.0,ERCOT,518.0640181,106679.2,1.588,1.631
rcp85hotter_ssp5,2050.0,EIC,4295.3538995,837222.47,1.408,1.483
rcp85hotter_ssp5,2050.0,WECC,1284.80592541,246132.95,1.629,1.746
rcp85hotter_ssp5,2050.0,ERCOT,524.19877007,107885.44,1.607,1.649
rcp85hotter_ssp5,2051.0,EIC,4350.41955925,867882.53,1.426,1.538
rcp85hotter_ssp5,2051.0,WECC,1302.05208149,248913.43,1.65,1.765
rcp85hotter_ssp5,2051.0,ERCOT,536.90493067,110638.25,1.646,1.691
rcp85hotter_ssp5,2052.0,EIC,4410.9305046,870004.59,1.446,1.541
rcp85hotter_ssp5,2052.0,WECC,1319.68678638,255153.04,1.673,1.81
rcp85hotter_ssp5,2052.0,ERCOT,543.77725351,113353.41,1.667,1.733
rcp85hotter_ssp5,2053.0,EIC,4472.80741276,854632.25,1.466,1.514
rcp85hotter_ssp5,2053.0,WECC,1336.93433326,262861.4,1.695,1.864
rcp85hotter_ssp5,2053.0,ERCOT,549.670776,111714.08,1.685,1.708
rcp85hotter_ssp5,2054.0,EIC,4533.2764959099995,834293.1699999999,1.486,1.478
rcp85hotter_ssp5,2054.0,WECC,1354.0383063,250090.18,1.716,1.774
rcp85hotter_ssp5,2054.0,ERCOT,557.1156928099999,110493.47,1.707,1.689
rcp85hotter_ssp5,2055.0,EIC,4591.21743833,872984.61,1.505,1.547
rcp85hotter_ssp5,2055.0,WECC,1371.64748055,261869.63,1.739,1.857
rcp85hotter_ssp5,2055.0,ERCOT,566.5835549400001,116360.8,1.736,1.779
rcp85hotter_ssp5,2056.0,EIC,4661.27877826,900813.71,1.528,1.596
rcp85hotter_ssp5,2056.0,WECC,1388.85750231,267898.25,1.76,1.9
rcp85hotter_ssp5,2056.0,ERCOT,576.7319453,117652.11,1.768,1.799
rcp85hotter_ssp5,2057.0,EIC,4726.86536187,921940.68,1.549,1.633
rcp85hotter_ssp5,2057.0,WECC,1406.5825095,270943.44,1.783,1.922
rcp85hotter_ssp5,2057.0,ERCOT,590.84011299,118488.94,1.811,1.812
rcp85hotter_ssp5,2058.0,EIC,4797.58228238,909030.11,1.573,1.611
rcp85hotter_ssp5,2058.0,WECC,1423.32882803,280717.53,1.804,1.991
rcp85hotter_ssp5,2058.0,ERCOT,600.79663171,127137.11,1.841,1.944
rcp85hotter_ssp5,2059.0,EIC,4864.387314250001,924722.34,1.595,1.638
rcp85hotter_ssp5,2059.0,WECC,1441.3114544300001,276712.09,1.827,1.963
rcp85hotter_ssp5,2059.0,ERCOT,613.42872731,126953.66,1.88,1.941
rcp85hotter_ssp5,2060.0,EIC,4932.25574404,988594.5,1.617,1.752
rcp85hotter_ssp5,2060.0,WECC,1458.08561413,299959.11,1.848,2.128
rcp85hotter_ssp5,2060.0,ERCOT,626.2058981499999,132564.52,1.919,2.027
rcp85hotter_ssp5,2061.0,EIC,5004.92697549,998523.73,1.641,1.769
rcp85hotter_ssp5,2061.0,WECC,1481.61496022,290856.28,1.878,2.063
rcp85hotter_ssp5,2061.0,ERCOT,634.0087390399999,131825.53,1.943,2.015
rcp85hotter_ssp5,2062.0,EIC,5073.62302724,985472.0599999999,1.663,1.746
rcp85hotter_ssp5,2062.0,WECC,1504.7515885999999,297829.77,1.907,2.112
rcp85hotter_ssp5,2062.0,ERCOT,646.17948116,134364.71,1.98,2.054
rcp85hotter_ssp5,2063.0,EIC,5148.9968793200005,1034970.4900000001,1.688,1.834
rcp85hotter_ssp5,2063.0,WECC,1527.88065904,312917.61,1.937,2.219
rcp85hotter_ssp5,2063.0,ERCOT,651.6799802,139992.86,1.997,2.14
rcp85hotter_ssp5,2064.0,EIC,5214.254539760001,1025744.21,1.709,1.817
rcp85hotter_ssp5,2064.0,WECC,1550.95012635,299592.18,1.966,2.125
rcp85hotter_ssp5,2064.0,ERCOT,667.35627438,138426.63,2.045,2.116
rcp85hotter_ssp5,2065.0,EIC,5284.94452017,1004665.9,1.732,1.78
rcp85hotter_ssp5,2065.0,WECC,1573.95542026,322835.75,1.995,2.29
rcp85hotter_ssp5,2065.0,ERCOT,677.66442087,138430.62,2.077,2.116
rcp85hotter_ssp5,2066.0,EIC,5353.13169813,1064858.19,1.755,1.887
rcp85hotter_ssp5,2066.0,WECC,1593.2312461099998,308738.79,2.019,2.19
rcp85hotter_ssp5,2066.0,ERCOT,686.33057089,146526.11,2.103,2.24
rcp85hotter_ssp5,2067.0,EIC,5421.214485139999,1086608.8,1.777,1.925
rcp85hotter_ssp5,2067.0,WECC,1612.67446395,310654.18,2.044,2.203
rcp85hotter_ssp5,2067.0,ERCOT,694.93372304,147305.33,2.13,2.252
rcp85hotter_ssp5,2068.0,EIC,5484.60433234,1108970.88,1.798,1.965
rcp85hotter_ssp5,2068.0,WECC,1632.04271496,319471.3,2.069,2.266
rcp85hotter_ssp5,2068.0,ERCOT,708.30477906,149497.25,2.171,2.286
rcp85hotter_ssp5,2069.0,EIC,5551.372890449999,1095875.51,1.82,1.942
rcp85hotter_ssp5,2069.0,WECC,1651.82677008,329927.1,2.094,2.34
rcp85hotter_ssp5,2069.0,ERCOT,717.8813211,145860.69,2.2,2.23
rcp85hotter_ssp5,2070.0,EIC,5615.66174949,1134358.59,1.841,2.01
rcp85hotter_ssp5,2070.0,WECC,1671.04813374,323809.11,2.118,2.297
rcp85hotter_ssp5,2070.0,ERCOT,730.50024934,151932.87,2.239,2.323
rcp85hotter_ssp5,2071.0,EIC,5681.55884336,1106094.2,1.862,1.96
rcp85hotter_ssp5,2071.0,WECC,1688.55479401,322437.33,2.14,2.287
rcp85hotter_ssp5,2071.0,ERCOT,738.4713881900001,150979.75,2.263,2.308
rcp85hotter_ssp5,2072.0,EIC,5736.93084367,1152029.58,1.881,2.041
rcp85hotter_ssp5,2072.0,WECC,1708.30492428,337713.60000000003,2.165,2.395
rcp85hotter_ssp5,2072.0,ERCOT,754.72414311,157207.22,2.313,2.403
rcp85hotter_ssp5,2073.0,EIC,5802.14745997,1161932.07,1.902,2.059
rcp85hotter_ssp5,2073.0,WECC,1726.06770197,351262.7,2.188,2.491
rcp85hotter_ssp5,2073.0,ERCOT,763.11964193,160357.62,2.339,2.452
rcp85hotter_ssp5,2074.0,EIC,5860.800620790001,1120789.55,1.921,1.986
